Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,-45001,
Trigger Level,0.000E+00,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,1.000E+01,
Vertical Position,8.000E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-04,
Horizontal Position,5.000E-03,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,1.000E-07,
Horizontal Old Scale,1.000E-04,
Horizontal Old Position,5.000E-03,
Firmware,V1.24,
Mode,Detail,
Waveform Data,
5.074900e-03,-1.04e+01,
5.075000e-03,-1.04e+01,
5.075100e-03,-1.04e+01,
5.075200e-03,-1.04e+01,
5.075300e-03,-1.04e+01,
5.075400e-03,-1.04e+01,
5.075500e-03,-1.04e+01,
5.075600e-03,-1.04e+01,
5.075700e-03,-1.04e+01,
5.075800e-03,-1.04e+01,
5.075900e-03,-1.04e+01,
5.076000e-03,-1.04e+01,
5.076100e-03,-1.04e+01,
5.076200e-03,-1.04e+01,
5.076300e-03,-1.04e+01,
5.076400e-03,-1.04e+01,
5.076500e-03,-1.04e+01,
5.076600e-03,-1.04e+01,
5.076700e-03,-1.04e+01,
5.076800e-03,-1.04e+01,
5.076900e-03,-1.04e+01,
5.077000e-03,-1.04e+01,
5.077100e-03,-1.04e+01,
5.077200e-03,-1.04e+01,
5.077300e-03,-1.04e+01,
5.077400e-03,-1.04e+01,
5.077500e-03,-1.04e+01,
5.077600e-03,-1.04e+01,
5.077700e-03,-1.04e+01,
5.077800e-03,-1.04e+01,
5.077900e-03,-1.04e+01,
5.078000e-03,-1.04e+01,
5.078100e-03,-1.04e+01,
5.078200e-03,-1.04e+01,
5.078300e-03,-1.04e+01,
5.078400e-03,-1.04e+01,
5.078500e-03,-1.04e+01,
5.078600e-03,-1.04e+01,
5.078700e-03,-1.04e+01,
5.078800e-03,-1.04e+01,
5.078900e-03,-1.04e+01,
5.079000e-03,-1.04e+01,
5.079100e-03,-1.04e+01,
5.079200e-03,-1.04e+01,
5.079300e-03,-1.04e+01,
5.079400e-03,-1.04e+01,
5.079500e-03,-1.04e+01,
5.079600e-03,-1.04e+01,
5.079700e-03,-1.12e+01,
5.079800e-03,-1.04e+01,
5.079900e-03,-1.04e+01,
5.080000e-03,-1.04e+01,
5.080100e-03,-1.04e+01,
5.080200e-03,-1.04e+01,
5.080300e-03,-1.12e+01,
5.080400e-03,-1.04e+01,
5.080500e-03,-1.04e+01,
5.080600e-03,-1.04e+01,
5.080700e-03,-1.04e+01,
5.080800e-03,-1.04e+01,
5.080900e-03,-1.04e+01,
5.081000e-03,-1.04e+01,
5.081100e-03,-1.04e+01,
5.081200e-03,-1.04e+01,
5.081300e-03,-1.04e+01,
5.081400e-03,-1.12e+01,
5.081500e-03,-1.04e+01,
5.081600e-03,-1.04e+01,
5.081700e-03,-1.12e+01,
5.081800e-03,-1.04e+01,
5.081900e-03,-1.04e+01,
5.082000e-03,-1.04e+01,
5.082100e-03,-1.04e+01,
5.082200e-03,-1.04e+01,
5.082300e-03,-1.04e+01,
5.082400e-03,-1.04e+01,
5.082500e-03,-1.04e+01,
5.082600e-03,-1.04e+01,
5.082700e-03,-1.04e+01,
5.082800e-03,-1.04e+01,
5.082900e-03,-1.04e+01,
5.083000e-03,-1.04e+01,
5.083100e-03,-1.04e+01,
5.083200e-03,-1.12e+01,
5.083300e-03,-1.04e+01,
5.083400e-03,-1.04e+01,
5.083500e-03,-1.04e+01,
5.083600e-03,-1.04e+01,
5.083700e-03,-1.04e+01,
5.083800e-03,-1.04e+01,
5.083900e-03,-1.04e+01,
5.084000e-03,-1.04e+01,
5.084100e-03,-1.04e+01,
5.084200e-03,-1.04e+01,
5.084300e-03,-1.04e+01,
5.084400e-03,-1.12e+01,
5.084500e-03,-1.12e+01,
5.084600e-03,-1.04e+01,
5.084700e-03,-1.04e+01,
5.084800e-03,-1.12e+01,
5.084900e-03,-1.04e+01,
5.085000e-03,-1.12e+01,
5.085100e-03,-1.12e+01,
5.085200e-03,-1.12e+01,
5.085300e-03,-1.04e+01,
5.085400e-03,-1.04e+01,
5.085500e-03,-1.12e+01,
5.085600e-03,-1.04e+01,
5.085700e-03,-1.12e+01,
5.085800e-03,-1.12e+01,
5.085900e-03,-1.04e+01,
5.086000e-03,-1.04e+01,
5.086100e-03,-1.04e+01,
5.086200e-03,-1.04e+01,
5.086300e-03,-1.12e+01,
5.086400e-03,-1.12e+01,
5.086500e-03,-1.04e+01,
5.086600e-03,-1.12e+01,
5.086700e-03,-1.12e+01,
5.086800e-03,-1.12e+01,
5.086900e-03,-1.12e+01,
5.087000e-03,-1.12e+01,
5.087100e-03,-1.12e+01,
5.087200e-03,-1.12e+01,
5.087300e-03,-1.12e+01,
5.087400e-03,-1.12e+01,
5.087500e-03,-1.12e+01,
5.087600e-03,-1.12e+01,
5.087700e-03,-1.12e+01,
5.087800e-03,-1.12e+01,
5.087900e-03,-1.12e+01,
5.088000e-03,-1.04e+01,
5.088100e-03,-1.12e+01,
5.088200e-03,-1.12e+01,
5.088300e-03,-1.12e+01,
5.088400e-03,-1.12e+01,
5.088500e-03,-1.12e+01,
5.088600e-03,-1.04e+01,
5.088700e-03,-1.12e+01,
5.088800e-03,-1.12e+01,
5.088900e-03,-1.12e+01,
5.089000e-03,-1.12e+01,
5.089100e-03,-1.12e+01,
5.089200e-03,-1.04e+01,
5.089300e-03,-1.12e+01,
5.089400e-03,-1.12e+01,
5.089500e-03,-1.12e+01,
5.089600e-03,-1.12e+01,
5.089700e-03,-1.04e+01,
5.089800e-03,-1.12e+01,
5.089900e-03,-1.12e+01,
5.090000e-03,-1.12e+01,
5.090100e-03,-1.12e+01,
5.090200e-03,-1.12e+01,
5.090300e-03,-1.12e+01,
5.090400e-03,-1.12e+01,
5.090500e-03,-1.12e+01,
5.090600e-03,-1.12e+01,
5.090700e-03,-1.12e+01,
5.090800e-03,-1.12e+01,
5.090900e-03,-1.12e+01,
5.091000e-03,-1.12e+01,
5.091100e-03,-1.12e+01,
5.091200e-03,-1.12e+01,
5.091300e-03,-1.12e+01,
5.091400e-03,-1.12e+01,
5.091500e-03,-1.12e+01,
5.091600e-03,-1.12e+01,
5.091700e-03,-1.12e+01,
5.091800e-03,-1.12e+01,
5.091900e-03,-1.12e+01,
5.092000e-03,-1.12e+01,
5.092100e-03,-1.12e+01,
5.092200e-03,-1.12e+01,
5.092300e-03,-1.12e+01,
5.092400e-03,-1.12e+01,
5.092500e-03,-1.12e+01,
5.092600e-03,-1.12e+01,
5.092700e-03,-1.12e+01,
5.092800e-03,-1.12e+01,
5.092900e-03,-1.12e+01,
5.093000e-03,-1.12e+01,
5.093100e-03,-1.12e+01,
5.093200e-03,-1.12e+01,
5.093300e-03,-1.12e+01,
5.093400e-03,-1.12e+01,
5.093500e-03,-1.12e+01,
5.093600e-03,-1.12e+01,
5.093700e-03,-1.12e+01,
5.093800e-03,-1.12e+01,
5.093900e-03,-1.12e+01,
5.094000e-03,-1.12e+01,
5.094100e-03,-1.12e+01,
5.094200e-03,-1.12e+01,
5.094300e-03,-1.12e+01,
5.094400e-03,-1.12e+01,
5.094500e-03,-1.12e+01,
5.094600e-03,-1.12e+01,
5.094700e-03,-1.12e+01,
5.094800e-03,-1.12e+01,
5.094900e-03,-1.12e+01,
5.095000e-03,-1.12e+01,
5.095100e-03,-1.12e+01,
5.095200e-03,-1.12e+01,
5.095300e-03,-1.12e+01,
5.095400e-03,-1.12e+01,
5.095500e-03,-1.12e+01,
5.095600e-03,-1.12e+01,
5.095700e-03,-1.12e+01,
5.095800e-03,-1.12e+01,
5.095900e-03,-1.12e+01,
5.096000e-03,-1.12e+01,
5.096100e-03,-1.12e+01,
5.096200e-03,-1.12e+01,
5.096300e-03,-1.12e+01,
5.096400e-03,-1.12e+01,
5.096500e-03,-1.12e+01,
5.096600e-03,-1.12e+01,
5.096700e-03,-1.12e+01,
5.096800e-03,-1.12e+01,
5.096900e-03,-1.12e+01,
5.097000e-03,-1.12e+01,
5.097100e-03,-1.12e+01,
5.097200e-03,-1.12e+01,
5.097300e-03,-1.12e+01,
5.097400e-03,-1.12e+01,
5.097500e-03,-1.12e+01,
5.097600e-03,-1.12e+01,
5.097700e-03,-1.12e+01,
5.097800e-03,-1.12e+01,
5.097900e-03,-1.12e+01,
5.098000e-03,-1.12e+01,
5.098100e-03,-1.12e+01,
5.098200e-03,-1.12e+01,
5.098300e-03,-1.12e+01,
5.098400e-03,-1.12e+01,
5.098500e-03,-1.12e+01,
5.098600e-03,-1.12e+01,
5.098700e-03,-1.12e+01,
5.098800e-03,-1.12e+01,
5.098900e-03,-1.12e+01,
5.099000e-03,-1.12e+01,
5.099100e-03,-1.12e+01,
5.099200e-03,-1.12e+01,
5.099300e-03,-1.12e+01,
5.099400e-03,-1.12e+01,
5.099500e-03,-1.12e+01,
5.099600e-03,-1.12e+01,
5.099700e-03,-1.12e+01,
5.099800e-03,-1.12e+01,
5.099900e-03,-1.12e+01,
5.100000e-03,-1.12e+01,
5.100100e-03,-1.12e+01,
5.100200e-03,-1.12e+01,
5.100300e-03,-1.12e+01,
5.100400e-03,-1.12e+01,
5.100500e-03,-1.12e+01,
5.100600e-03,-1.12e+01,
5.100700e-03,-1.12e+01,
5.100800e-03,-1.12e+01,
5.100900e-03,-1.12e+01,
5.101000e-03,-1.12e+01,
5.101100e-03,-1.12e+01,
5.101200e-03,-1.12e+01,
5.101300e-03,-1.12e+01,
5.101400e-03,-1.12e+01,
5.101500e-03,-1.12e+01,
5.101600e-03,-1.12e+01,
5.101700e-03,-1.12e+01,
5.101800e-03,-1.12e+01,
5.101900e-03,-1.12e+01,
5.102000e-03,-1.12e+01,
5.102100e-03,-1.12e+01,
5.102200e-03,-1.12e+01,
5.102300e-03,-1.12e+01,
5.102400e-03,-1.12e+01,
5.102500e-03,-1.12e+01,
5.102600e-03,-1.12e+01,
5.102700e-03,-1.12e+01,
5.102800e-03,-1.12e+01,
5.102900e-03,-1.12e+01,
5.103000e-03,-1.12e+01,
5.103100e-03,-1.12e+01,
5.103200e-03,-1.12e+01,
5.103300e-03,-1.12e+01,
5.103400e-03,-1.12e+01,
5.103500e-03,-1.12e+01,
5.103600e-03,-1.12e+01,
5.103700e-03,-1.12e+01,
5.103800e-03,-1.12e+01,
5.103900e-03,-1.12e+01,
5.104000e-03,-1.12e+01,
5.104100e-03,-1.12e+01,
5.104200e-03,-1.12e+01,
5.104300e-03,-1.12e+01,
5.104400e-03,-1.12e+01,
5.104500e-03,-1.12e+01,
5.104600e-03,-1.12e+01,
5.104700e-03,-1.12e+01,
5.104800e-03,-1.12e+01,
5.104900e-03,-1.12e+01,
5.105000e-03,-1.12e+01,
5.105100e-03,-1.12e+01,
5.105200e-03,-1.12e+01,
5.105300e-03,-1.12e+01,
5.105400e-03,-1.12e+01,
5.105500e-03,-1.12e+01,
5.105600e-03,-1.12e+01,
5.105700e-03,-1.12e+01,
5.105800e-03,-1.12e+01,
5.105900e-03,-1.12e+01,
5.106000e-03,-1.12e+01,
5.106100e-03,-1.12e+01,
5.106200e-03,-1.12e+01,
5.106300e-03,-1.12e+01,
5.106400e-03,-1.12e+01,
5.106500e-03,-1.12e+01,
5.106600e-03,-1.12e+01,
5.106700e-03,-1.12e+01,
5.106800e-03,-1.12e+01,
5.106900e-03,-1.12e+01,
5.107000e-03,-1.12e+01,
5.107100e-03,-1.12e+01,
5.107200e-03,-1.12e+01,
5.107300e-03,-1.12e+01,
5.107400e-03,-1.12e+01,
5.107500e-03,-1.12e+01,
5.107600e-03,-1.12e+01,
5.107700e-03,-1.12e+01,
5.107800e-03,-1.12e+01,
5.107900e-03,-1.12e+01,
5.108000e-03,-1.12e+01,
5.108100e-03,-1.12e+01,
5.108200e-03,-1.12e+01,
5.108300e-03,-1.12e+01,
5.108400e-03,-1.12e+01,
5.108500e-03,-1.12e+01,
5.108600e-03,-1.12e+01,
5.108700e-03,-1.12e+01,
5.108800e-03,-1.12e+01,
5.108900e-03,-1.12e+01,
5.109000e-03,-1.12e+01,
5.109100e-03,-1.12e+01,
5.109200e-03,-1.12e+01,
5.109300e-03,-1.12e+01,
5.109400e-03,-1.12e+01,
5.109500e-03,-1.12e+01,
5.109600e-03,-1.12e+01,
5.109700e-03,-1.12e+01,
5.109800e-03,-1.12e+01,
5.109900e-03,-1.12e+01,
5.110000e-03,-1.12e+01,
5.110100e-03,-1.12e+01,
5.110200e-03,-1.12e+01,
5.110300e-03,-1.12e+01,
5.110400e-03,-1.12e+01,
5.110500e-03,-1.12e+01,
5.110600e-03,-1.12e+01,
5.110700e-03,-1.12e+01,
5.110800e-03,-1.12e+01,
5.110900e-03,-1.12e+01,
5.111000e-03,-1.12e+01,
5.111100e-03,-1.12e+01,
5.111200e-03,-1.12e+01,
5.111300e-03,-1.12e+01,
5.111400e-03,-1.12e+01,
5.111500e-03,-1.12e+01,
5.111600e-03,-1.12e+01,
5.111700e-03,-1.12e+01,
5.111800e-03,-1.12e+01,
5.111900e-03,-1.12e+01,
5.112000e-03,-1.12e+01,
5.112100e-03,-1.12e+01,
5.112200e-03,-1.12e+01,
5.112300e-03,-1.12e+01,
5.112400e-03,-1.12e+01,
5.112500e-03,-1.12e+01,
5.112600e-03,-1.12e+01,
5.112700e-03,-1.12e+01,
5.112800e-03,-1.12e+01,
5.112900e-03,-1.12e+01,
5.113000e-03,-1.12e+01,
5.113100e-03,-1.12e+01,
5.113200e-03,-1.12e+01,
5.113300e-03,-1.12e+01,
5.113400e-03,-1.12e+01,
5.113500e-03,-1.12e+01,
5.113600e-03,-1.12e+01,
5.113700e-03,-1.12e+01,
5.113800e-03,-1.12e+01,
5.113900e-03,-1.12e+01,
5.114000e-03,-1.12e+01,
5.114100e-03,-1.12e+01,
5.114200e-03,-1.12e+01,
5.114300e-03,-1.12e+01,
5.114400e-03,-1.12e+01,
5.114500e-03,-1.12e+01,
5.114600e-03,-1.12e+01,
5.114700e-03,-1.12e+01,
5.114800e-03,-1.12e+01,
5.114900e-03,-1.12e+01,
5.115000e-03,-1.12e+01,
5.115100e-03,-1.12e+01,
5.115200e-03,-1.12e+01,
5.115300e-03,-1.12e+01,
5.115400e-03,-1.12e+01,
5.115500e-03,-1.12e+01,
5.115600e-03,-1.12e+01,
5.115700e-03,-1.12e+01,
5.115800e-03,-1.12e+01,
5.115900e-03,-1.12e+01,
5.116000e-03,-1.12e+01,
5.116100e-03,-1.12e+01,
5.116200e-03,-1.12e+01,
5.116300e-03,-1.12e+01,
5.116400e-03,-1.12e+01,
5.116500e-03,-1.12e+01,
5.116600e-03,-1.12e+01,
5.116700e-03,-1.12e+01,
5.116800e-03,-1.12e+01,
5.116900e-03,-1.12e+01,
5.117000e-03,-1.12e+01,
5.117100e-03,-1.12e+01,
5.117200e-03,-1.12e+01,
5.117300e-03,-1.12e+01,
5.117400e-03,-1.12e+01,
5.117500e-03,-1.12e+01,
5.117600e-03,-1.12e+01,
5.117700e-03,-1.12e+01,
5.117800e-03,-1.12e+01,
5.117900e-03,-1.12e+01,
5.118000e-03,-1.12e+01,
5.118100e-03,-1.12e+01,
5.118200e-03,-1.12e+01,
5.118300e-03,-1.12e+01,
5.118400e-03,-1.12e+01,
5.118500e-03,-1.12e+01,
5.118600e-03,-1.12e+01,
5.118700e-03,-1.12e+01,
5.118800e-03,-1.12e+01,
5.118900e-03,-1.12e+01,
5.119000e-03,-1.12e+01,
5.119100e-03,-1.12e+01,
5.119200e-03,-1.12e+01,
5.119300e-03,-1.12e+01,
5.119400e-03,-1.12e+01,
5.119500e-03,-1.12e+01,
5.119600e-03,-1.12e+01,
5.119700e-03,-1.12e+01,
5.119800e-03,-1.12e+01,
5.119900e-03,-1.12e+01,
5.120000e-03,-1.12e+01,
5.120100e-03,-1.12e+01,
5.120200e-03,-1.12e+01,
5.120300e-03,-1.12e+01,
5.120400e-03,-1.12e+01,
5.120500e-03,-1.12e+01,
5.120600e-03,-1.12e+01,
5.120700e-03,-1.12e+01,
5.120800e-03,-1.12e+01,
5.120900e-03,-1.12e+01,
5.121000e-03,-1.12e+01,
5.121100e-03,-1.12e+01,
5.121200e-03,-1.12e+01,
5.121300e-03,-1.12e+01,
5.121400e-03,-1.12e+01,
5.121500e-03,-1.12e+01,
5.121600e-03,-1.12e+01,
5.121700e-03,-1.12e+01,
5.121800e-03,-1.12e+01,
5.121900e-03,-1.12e+01,
5.122000e-03,-1.12e+01,
5.122100e-03,-1.12e+01,
5.122200e-03,-1.12e+01,
5.122300e-03,-1.12e+01,
5.122400e-03,-1.12e+01,
5.122500e-03,-1.12e+01,
5.122600e-03,-1.12e+01,
5.122700e-03,-1.12e+01,
5.122800e-03,-1.12e+01,
5.122900e-03,-1.12e+01,
5.123000e-03,-1.12e+01,
5.123100e-03,-1.12e+01,
5.123200e-03,-1.12e+01,
5.123300e-03,-1.12e+01,
5.123400e-03,-1.12e+01,
5.123500e-03,-1.12e+01,
5.123600e-03,-1.12e+01,
5.123700e-03,-1.12e+01,
5.123800e-03,-1.12e+01,
5.123900e-03,-1.12e+01,
5.124000e-03,-1.12e+01,
5.124100e-03,-1.12e+01,
5.124200e-03,-1.12e+01,
5.124300e-03,-1.12e+01,
5.124400e-03,-1.12e+01,
5.124500e-03,-1.12e+01,
5.124600e-03,-1.12e+01,
5.124700e-03,-1.12e+01,
5.124800e-03,-1.12e+01,
5.124900e-03,-1.12e+01,
5.125000e-03,-1.12e+01,
5.125100e-03,-1.12e+01,
5.125200e-03,-1.12e+01,
5.125300e-03,-1.12e+01,
5.125400e-03,-1.12e+01,
5.125500e-03,-1.12e+01,
5.125600e-03,-1.12e+01,
5.125700e-03,-1.12e+01,
5.125800e-03,-1.12e+01,
5.125900e-03,-1.12e+01,
5.126000e-03,-1.12e+01,
5.126100e-03,-1.12e+01,
5.126200e-03,-1.12e+01,
5.126300e-03,-1.12e+01,
5.126400e-03,-1.12e+01,
5.126500e-03,-1.12e+01,
5.126600e-03,-1.12e+01,
5.126700e-03,-1.12e+01,
5.126800e-03,-1.12e+01,
5.126900e-03,-1.12e+01,
5.127000e-03,-1.12e+01,
5.127100e-03,-1.12e+01,
5.127200e-03,-1.12e+01,
5.127300e-03,-1.12e+01,
5.127400e-03,-1.12e+01,
5.127500e-03,-1.12e+01,
5.127600e-03,-1.12e+01,
5.127700e-03,-1.12e+01,
5.127800e-03,-1.12e+01,
5.127900e-03,-1.12e+01,
5.128000e-03,-1.12e+01,
5.128100e-03,-1.12e+01,
5.128200e-03,-1.12e+01,
5.128300e-03,-1.12e+01,
5.128400e-03,-1.12e+01,
5.128500e-03,-1.12e+01,
5.128600e-03,-1.12e+01,
5.128700e-03,-1.12e+01,
5.128800e-03,-1.12e+01,
5.128900e-03,-1.12e+01,
5.129000e-03,-1.12e+01,
5.129100e-03,-1.12e+01,
5.129200e-03,-1.12e+01,
5.129300e-03,-1.12e+01,
5.129400e-03,-1.12e+01,
5.129500e-03,-1.12e+01,
5.129600e-03,-1.12e+01,
5.129700e-03,-1.12e+01,
5.129800e-03,-1.12e+01,
5.129900e-03,-1.12e+01,
5.130000e-03,-1.12e+01,
5.130100e-03,-1.12e+01,
5.130200e-03,-1.12e+01,
5.130300e-03,-1.12e+01,
5.130400e-03,-1.12e+01,
5.130500e-03,-1.12e+01,
5.130600e-03,-1.12e+01,
5.130700e-03,-1.12e+01,
5.130800e-03,-1.12e+01,
5.130900e-03,-1.12e+01,
5.131000e-03,-1.12e+01,
5.131100e-03,-1.12e+01,
5.131200e-03,-1.12e+01,
5.131300e-03,-1.12e+01,
5.131400e-03,-1.12e+01,
5.131500e-03,-1.12e+01,
5.131600e-03,-1.12e+01,
5.131700e-03,-1.12e+01,
5.131800e-03,-1.12e+01,
5.131900e-03,-1.12e+01,
5.132000e-03,-1.12e+01,
5.132100e-03,-1.12e+01,
5.132200e-03,-1.12e+01,
5.132300e-03,-1.12e+01,
5.132400e-03,-1.12e+01,
5.132500e-03,-1.12e+01,
5.132600e-03,-1.12e+01,
5.132700e-03,-1.12e+01,
5.132800e-03,-1.12e+01,
5.132900e-03,-1.12e+01,
5.133000e-03,-1.12e+01,
5.133100e-03,-1.12e+01,
5.133200e-03,-1.12e+01,
5.133300e-03,-1.12e+01,
5.133400e-03,-1.12e+01,
5.133500e-03,-1.12e+01,
5.133600e-03,-1.12e+01,
5.133700e-03,-1.12e+01,
5.133800e-03,-1.12e+01,
5.133900e-03,-1.12e+01,
5.134000e-03,-1.12e+01,
5.134100e-03,-1.12e+01,
5.134200e-03,-1.12e+01,
5.134300e-03,-1.12e+01,
5.134400e-03,-1.12e+01,
5.134500e-03,-1.12e+01,
5.134600e-03,-1.12e+01,
5.134700e-03,-1.12e+01,
5.134800e-03,-1.12e+01,
5.134900e-03,-1.12e+01,
5.135000e-03,-1.12e+01,
5.135100e-03,-1.12e+01,
5.135200e-03,-1.12e+01,
5.135300e-03,-1.12e+01,
5.135400e-03,-1.12e+01,
5.135500e-03,-1.12e+01,
5.135600e-03,-1.12e+01,
5.135700e-03,-1.12e+01,
5.135800e-03,-1.12e+01,
5.135900e-03,-1.12e+01,
5.136000e-03,-1.12e+01,
5.136100e-03,-1.12e+01,
5.136200e-03,-1.12e+01,
5.136300e-03,-1.12e+01,
5.136400e-03,-1.12e+01,
5.136500e-03,-1.12e+01,
5.136600e-03,-1.12e+01,
5.136700e-03,-1.12e+01,
5.136800e-03,-1.12e+01,
5.136900e-03,-1.12e+01,
5.137000e-03,-1.12e+01,
5.137100e-03,-1.12e+01,
5.137200e-03,-1.12e+01,
5.137300e-03,-1.12e+01,
5.137400e-03,-1.12e+01,
5.137500e-03,-1.12e+01,
5.137600e-03,-1.12e+01,
5.137700e-03,-1.12e+01,
5.137800e-03,-1.12e+01,
5.137900e-03,-1.12e+01,
5.138000e-03,-1.12e+01,
5.138100e-03,-1.12e+01,
5.138200e-03,-1.12e+01,
5.138300e-03,-1.12e+01,
5.138400e-03,-1.12e+01,
5.138500e-03,-1.12e+01,
5.138600e-03,-1.12e+01,
5.138700e-03,-1.12e+01,
5.138800e-03,-1.12e+01,
5.138900e-03,-1.12e+01,
5.139000e-03,-1.12e+01,
5.139100e-03,-1.12e+01,
5.139200e-03,-1.12e+01,
5.139300e-03,-1.12e+01,
5.139400e-03,-1.12e+01,
5.139500e-03,-1.12e+01,
5.139600e-03,-1.12e+01,
5.139700e-03,-1.12e+01,
5.139800e-03,-1.12e+01,
5.139900e-03,-1.12e+01,
5.140000e-03,-1.12e+01,
5.140100e-03,-1.12e+01,
5.140200e-03,-1.12e+01,
5.140300e-03,-1.12e+01,
5.140400e-03,-1.12e+01,
5.140500e-03,-1.12e+01,
5.140600e-03,-1.12e+01,
5.140700e-03,-1.12e+01,
5.140800e-03,-1.12e+01,
5.140900e-03,-1.12e+01,
5.141000e-03,-1.12e+01,
5.141100e-03,-1.12e+01,
5.141200e-03,-1.12e+01,
5.141300e-03,-1.12e+01,
5.141400e-03,-1.12e+01,
5.141500e-03,-1.12e+01,
5.141600e-03,-1.12e+01,
5.141700e-03,-1.12e+01,
5.141800e-03,-1.12e+01,
5.141900e-03,-1.12e+01,
5.142000e-03,-1.12e+01,
5.142100e-03,-1.12e+01,
5.142200e-03,-1.12e+01,
5.142300e-03,-1.12e+01,
5.142400e-03,-1.12e+01,
5.142500e-03,-1.12e+01,
5.142600e-03,-1.12e+01,
5.142700e-03,-1.12e+01,
5.142800e-03,-1.12e+01,
5.142900e-03,-1.12e+01,
5.143000e-03,-1.12e+01,
5.143100e-03,-1.12e+01,
5.143200e-03,-1.12e+01,
5.143300e-03,-1.12e+01,
5.143400e-03,-1.12e+01,
5.143500e-03,-1.12e+01,
5.143600e-03,-1.12e+01,
5.143700e-03,-1.12e+01,
5.143800e-03,-1.12e+01,
5.143900e-03,-1.12e+01,
5.144000e-03,-1.12e+01,
5.144100e-03,-1.12e+01,
5.144200e-03,-1.12e+01,
5.144300e-03,-1.12e+01,
5.144400e-03,-1.12e+01,
5.144500e-03,-1.12e+01,
5.144600e-03,-1.12e+01,
5.144700e-03,-1.12e+01,
5.144800e-03,-1.12e+01,
5.144900e-03,-1.12e+01,
5.145000e-03,-1.12e+01,
5.145100e-03,-1.12e+01,
5.145200e-03,-1.12e+01,
5.145300e-03,-1.12e+01,
5.145400e-03,-1.12e+01,
5.145500e-03,-1.12e+01,
5.145600e-03,-1.12e+01,
5.145700e-03,-1.12e+01,
5.145800e-03,-1.12e+01,
5.145900e-03,-1.12e+01,
5.146000e-03,-1.12e+01,
5.146100e-03,-1.12e+01,
5.146200e-03,-1.12e+01,
5.146300e-03,-1.12e+01,
5.146400e-03,-1.12e+01,
5.146500e-03,-1.12e+01,
5.146600e-03,-1.12e+01,
5.146700e-03,-1.12e+01,
5.146800e-03,-1.12e+01,
5.146900e-03,-1.12e+01,
5.147000e-03,-1.12e+01,
5.147100e-03,-1.12e+01,
5.147200e-03,-1.12e+01,
5.147300e-03,-1.12e+01,
5.147400e-03,-1.12e+01,
5.147500e-03,-1.12e+01,
5.147600e-03,-1.12e+01,
5.147700e-03,-1.12e+01,
5.147800e-03,-1.12e+01,
5.147900e-03,-1.12e+01,
5.148000e-03,-1.12e+01,
5.148100e-03,-1.12e+01,
5.148200e-03,-1.12e+01,
5.148300e-03,-1.12e+01,
5.148400e-03,-1.12e+01,
5.148500e-03,-1.12e+01,
5.148600e-03,-1.12e+01,
5.148700e-03,-1.12e+01,
5.148800e-03,-1.12e+01,
5.148900e-03,-1.12e+01,
5.149000e-03,-1.12e+01,
5.149100e-03,-1.12e+01,
5.149200e-03,-1.12e+01,
5.149300e-03,-1.12e+01,
5.149400e-03,-1.12e+01,
5.149500e-03,-1.12e+01,
5.149600e-03,-1.12e+01,
5.149700e-03,-1.12e+01,
5.149800e-03,-1.12e+01,
5.149900e-03,-1.12e+01,
5.150000e-03,-1.12e+01,
5.150100e-03,-1.12e+01,
5.150200e-03,-1.12e+01,
5.150300e-03,-1.12e+01,
5.150400e-03,-1.12e+01,
5.150500e-03,-1.12e+01,
5.150600e-03,-1.12e+01,
5.150700e-03,-1.12e+01,
5.150800e-03,-1.12e+01,
5.150900e-03,-1.12e+01,
5.151000e-03,-1.12e+01,
5.151100e-03,-1.12e+01,
5.151200e-03,-1.12e+01,
5.151300e-03,-1.12e+01,
5.151400e-03,-1.12e+01,
5.151500e-03,-1.12e+01,
5.151600e-03,-1.12e+01,
5.151700e-03,-1.12e+01,
5.151800e-03,-1.12e+01,
5.151900e-03,-1.12e+01,
5.152000e-03,-1.12e+01,
5.152100e-03,-1.12e+01,
5.152200e-03,-1.12e+01,
5.152300e-03,-1.12e+01,
5.152400e-03,-1.12e+01,
5.152500e-03,-1.12e+01,
5.152600e-03,-1.12e+01,
5.152700e-03,-1.12e+01,
5.152800e-03,-1.12e+01,
5.152900e-03,-1.12e+01,
5.153000e-03,-1.12e+01,
5.153100e-03,-1.12e+01,
5.153200e-03,-1.12e+01,
5.153300e-03,-1.12e+01,
5.153400e-03,-1.12e+01,
5.153500e-03,-1.12e+01,
5.153600e-03,-1.12e+01,
5.153700e-03,-1.12e+01,
5.153800e-03,-1.12e+01,
5.153900e-03,-1.12e+01,
5.154000e-03,-1.12e+01,
5.154100e-03,-1.12e+01,
5.154200e-03,-1.12e+01,
5.154300e-03,-1.12e+01,
5.154400e-03,-1.12e+01,
5.154500e-03,-1.12e+01,
5.154600e-03,-1.12e+01,
5.154700e-03,-1.12e+01,
5.154800e-03,-1.12e+01,
5.154900e-03,-1.12e+01,
5.155000e-03,-1.12e+01,
5.155100e-03,-1.12e+01,
5.155200e-03,-1.12e+01,
5.155300e-03,-1.12e+01,
